Name,Weight,Event,Time
Leslie Feest,104,Thankgiving 2012,2012-11-30T06:48:17-06:00
Leslie Feest,108,Thankgiving 2012,2012-11-30T07:50:41-06:00
Leslie Feest,107,Thankgiving 2012,2012-11-30T08:58:43-06:00
Leslie Feest,107,Thankgiving 2012,2012-11-30T09:20:43-06:00
Leslie Feest,112,Thankgiving 2012,2012-11-30T010:25:43-06:00
Leslie Feest,113,Thankgiving 2012,2012-11-30T011:56:17-06:00
Karen Gottlieb,98,Thankgiving 2012,2012-11-30T00:35:41-06:00
Karen Gottlieb,103,Thankgiving 2012,2012-11-30T01:16:34-06:00
Karen Gottlieb,100,Thankgiving 2012,2012-11-30T02:57:42-06:00
Karen Gottlieb,103,Thankgiving 2012,2012-11-30T03:57:12-06:00
Karen Gottlieb,102,Thankgiving 2012,2012-11-30T04:17:41-06:00
Karen Gottlieb,106,Thankgiving 2012,2012-11-30T05:40:30-06:00
Annie Gottlieb,100,Thankgiving 2012,2012-11-30T00:32:31-06:00
Gage Feest,101,Fourth of July 2012,2012-07-04T00:40:47-06:00
Alejandrin Gottlieb,101,Fourth of July 2012,2012-07-04T00:16:47-06:00
Alejandrin Gottlieb,99,Fourth of July 2012,2012-07-04T01:32:29-06:00
Alejandrin Gottlieb,104,Fourth of July 2012,2012-07-04T02:43:19-06:00
Alejandrin Gottlieb,105,Fourth of July 2012,2012-07-04T03:30:46-06:00
Alejandrin Gottlieb,102,Fourth of July 2012,2012-07-04T04:22:23-06:00
Alejandrin Gottlieb,103,Fourth of July 2012,2012-07-04T05:38:44-06:00
Arnaldo Feest,101,Fourth of July 2012,2012-07-04T00:49:38-06:00
Arnaldo Feest,102,Fourth of July 2012,2012-07-04T01:25:58-06:00
Arnaldo Feest,103,Fourth of July 2012,2012-07-04T02:44:28-06:00
Arnaldo Feest,102,Fourth of July 2012,2012-07-04T03:26:54-06:00
Arnaldo Feest,103,Fourth of July 2012,2012-07-04T04:51:36-06:00
Arnaldo Feest,104,Fourth of July 2012,2012-07-04T05:40:49-06:00
Arnaldo Feest,104,Fourth of July 2012,2012-07-04T06:30:34-06:00
Arnaldo Feest,109,Fourth of July 2012,2012-07-04T07:39:26-06:00
Arnaldo Feest,109,Fourth of July 2012,2012-07-04T08:15:25-06:00
Arnaldo Feest,108,Fourth of July 2012,2012-07-04T09:46:25-06:00
Arnaldo Feest,109,Fourth of July 2012,2012-07-04T010:36:59-06:00
Arnaldo Feest,109,Fourth of July 2012,2012-07-04T011:12:17-06:00
Ellie Gottlieb,101,Fourth of July 2012,2012-07-04T00:27:50-06:00
Ellie Gottlieb,103,Fourth of July 2012,2012-07-04T01:57:20-06:00
Ellie Gottlieb,103,Fourth of July 2012,2012-07-04T02:58:47-06:00
Ellie Gottlieb,103,Fourth of July 2012,2012-07-04T03:57:51-06:00
Ellie Gottlieb,103,Fourth of July 2012,2012-07-04T04:54:40-06:00
Ellie Gottlieb,105,Fourth of July 2012,2012-07-04T05:29:22-06:00
Alivia Gottlieb,98,Fourth of July 2012,2012-07-04T00:19:32-06:00
Alivia Gottlieb,103,Fourth of July 2012,2012-07-04T01:22:39-06:00
Alivia Gottlieb,102,Fourth of July 2012,2012-07-04T02:46:44-06:00
Alivia Gottlieb,101,Fourth of July 2012,2012-07-04T03:44:54-06:00
Alivia Gottlieb,103,Fourth of July 2012,2012-07-04T04:22:45-06:00
Alivia Gottlieb,106,Fourth of July 2012,2012-07-04T05:11:40-06:00
Alivia Gottlieb,106,Fourth of July 2012,2012-07-04T06:41:50-06:00
Alivia Gottlieb,106,Fourth of July 2012,2012-07-04T07:46:40-06:00
Alivia Gottlieb,108,Fourth of July 2012,2012-07-04T08:32:29-06:00
Alivia Gottlieb,109,Fourth of July 2012,2012-07-04T09:41:13-06:00
Alivia Gottlieb,111,Fourth of July 2012,2012-07-04T010:55:25-06:00
Alivia Gottlieb,110,Fourth of July 2012,2012-07-04T011:51:29-06:00
Bridie Feest,101,Fourth of July 2012,2012-07-04T00:30:23-06:00
Bridie Feest,99,Fourth of July 2012,2012-07-04T01:44:13-06:00
Bridie Feest,102,Fourth of July 2012,2012-07-04T02:11:28-06:00
Bridie Feest,101,Fourth of July 2012,2012-07-04T03:48:45-06:00
Bridie Feest,104,Fourth of July 2012,2012-07-04T04:16:42-06:00
Bridie Feest,106,Fourth of July 2012,2012-07-04T05:13:28-06:00
Bridie Feest,108,Fourth of July 2012,2012-07-04T06:57:57-06:00
Bridie Feest,105,Fourth of July 2012,2012-07-04T07:46:46-06:00
Bridie Feest,109,Fourth of July 2012,2012-07-04T08:28:24-06:00
Bridie Feest,111,Fourth of July 2012,2012-07-04T09:24:18-06:00
Bridie Feest,108,Fourth of July 2012,2012-07-04T010:43:26-06:00
Bridie Feest,110,Fourth of July 2012,2012-07-04T011:54:14-06:00
Eriberto Upton,99,Fourth of July 2012,2012-07-04T00:30:34-06:00
Eriberto Upton,101,Fourth of July 2012,2012-07-04T01:19:38-06:00
Eriberto Upton,102,Fourth of July 2012,2012-07-04T02:29:54-06:00
Eriberto Upton,103,Fourth of July 2012,2012-07-04T03:29:41-06:00
Eriberto Upton,104,Fourth of July 2012,2012-07-04T04:16:34-06:00
Leslie Feest,101,Fourth of July 2012,2012-07-04T00:32:46-06:00
Leslie Feest,101,Fourth of July 2012,2012-07-04T01:36:17-06:00
Leslie Feest,101,Fourth of July 2012,2012-07-04T02:13:35-06:00
Leslie Feest,104,Fourth of July 2012,2012-07-04T03:29:42-06:00
Leslie Feest,102,Fourth of July 2012,2012-07-04T04:47:42-06:00
Leslie Feest,107,Fourth of July 2012,2012-07-04T05:53:21-06:00
Leslie Feest,104,Fourth of July 2012,2012-07-04T06:16:19-06:00
Leslie Feest,107,Fourth of July 2012,2012-07-04T07:35:50-06:00
Karen Gottlieb,100,Fourth of July 2012,2012-07-04T00:59:40-06:00
Karen Gottlieb,103,Fourth of July 2012,2012-07-04T01:41:47-06:00
Karen Gottlieb,101,Fourth of July 2012,2012-07-04T02:33:15-06:00
Karen Gottlieb,104,Fourth of July 2012,2012-07-04T03:12:46-06:00
Karen Gottlieb,102,Fourth of July 2012,2012-07-04T04:57:18-06:00
Karen Gottlieb,104,Fourth of July 2012,2012-07-04T05:25:22-06:00
Karen Gottlieb,106,Fourth of July 2012,2012-07-04T06:35:17-06:00
Karen Gottlieb,109,Fourth of July 2012,2012-07-04T07:42:24-06:00
Karen Gottlieb,107,Fourth of July 2012,2012-07-04T08:54:30-06:00
Karen Gottlieb,109,Fourth of July 2012,2012-07-04T09:41:27-06:00
Karen Gottlieb,108,Fourth of July 2012,2012-07-04T010:17:16-06:00
Karen Gottlieb,110,Fourth of July 2012,2012-07-04T011:38:19-06:00
Karen Gottlieb,112,Fourth of July 2012,2012-07-04T012:48:32-06:00
Karen Gottlieb,114,Fourth of July 2012,2012-07-04T013:31:25-06:00
Karen Gottlieb,116,Fourth of July 2012,2012-07-04T014:54:27-06:00
Annie Gottlieb,102,Fourth of July 2012,2012-07-04T00:58:16-06:00
Annie Gottlieb,99,Fourth of July 2012,2012-07-04T01:37:24-06:00
Annie Gottlieb,101,Fourth of July 2012,2012-07-04T02:11:11-06:00
Annie Gottlieb,101,Fourth of July 2012,2012-07-04T03:28:36-06:00
Annie Gottlieb,102,Fourth of July 2012,2012-07-04T04:51:57-06:00
Annie Gottlieb,103,Fourth of July 2012,2012-07-04T05:31:13-06:00
Annie Gottlieb,104,Fourth of July 2012,2012-07-04T06:34:34-06:00
Annie Gottlieb,106,Fourth of July 2012,2012-07-04T07:39:13-06:00
Gage Feest,99,New Year's Eve 2012,2012-12-31T00:54:34-06:00
Gage Feest,99,New Year's Eve 2012,2012-12-31T01:52:22-06:00
Alejandrin Gottlieb,101,New Year's Eve 2012,2012-12-31T00:23:42-06:00
Alejandrin Gottlieb,102,New Year's Eve 2012,2012-12-31T01:47:48-06:00
Alejandrin Gottlieb,102,New Year's Eve 2012,2012-12-31T02:36:49-06:00
Alejandrin Gottlieb,105,New Year's Eve 2012,2012-12-31T03:39:34-06:00
Alejandrin Gottlieb,102,New Year's Eve 2012,2012-12-31T04:43:31-06:00
Alejandrin Gottlieb,105,New Year's Eve 2012,2012-12-31T05:12:57-06:00
Arnaldo Feest,98,New Year's Eve 2012,2012-12-31T00:56:55-06:00
Arnaldo Feest,103,New Year's Eve 2012,2012-12-31T01:55:38-06:00
Arnaldo Feest,104,New Year's Eve 2012,2012-12-31T02:49:24-06:00
Arnaldo Feest,105,New Year's Eve 2012,2012-12-31T03:42:58-06:00
Arnaldo Feest,106,New Year's Eve 2012,2012-12-31T04:16:16-06:00
Arnaldo Feest,103,New Year's Eve 2012,2012-12-31T05:36:28-06:00
Arnaldo Feest,106,New Year's Eve 2012,2012-12-31T06:20:33-06:00
Arnaldo Feest,108,New Year's Eve 2012,2012-12-31T07:49:38-06:00
Ellie Gottlieb,99,New Year's Eve 2012,2012-12-31T00:33:14-06:00
Ellie Gottlieb,101,New Year's Eve 2012,2012-12-31T01:55:45-06:00
Ellie Gottlieb,104,New Year's Eve 2012,2012-12-31T02:21:45-06:00
Ellie Gottlieb,102,New Year's Eve 2012,2012-12-31T03:14:36-06:00
Ellie Gottlieb,103,New Year's Eve 2012,2012-12-31T04:10:52-06:00
Ellie Gottlieb,107,New Year's Eve 2012,2012-12-31T05:38:27-06:00
Alivia Gottlieb,99,New Year's Eve 2012,2012-12-31T00:35:34-06:00
Alivia Gottlieb,101,New Year's Eve 2012,2012-12-31T01:33:59-06:00
Alivia Gottlieb,104,New Year's Eve 2012,2012-12-31T02:37:59-06:00
Alivia Gottlieb,101,New Year's Eve 2012,2012-12-31T03:36:54-06:00
Alivia Gottlieb,106,New Year's Eve 2012,2012-12-31T04:42:46-06:00
Alivia Gottlieb,103,New Year's Eve 2012,2012-12-31T05:23:40-06:00
Alivia Gottlieb,108,New Year's Eve 2012,2012-12-31T06:40:25-06:00
Alivia Gottlieb,109,New Year's Eve 2012,2012-12-31T07:19:27-06:00
Alivia Gottlieb,107,New Year's Eve 2012,2012-12-31T08:18:54-06:00
Alivia Gottlieb,111,New Year's Eve 2012,2012-12-31T09:35:10-06:00
Alivia Gottlieb,109,New Year's Eve 2012,2012-12-31T010:47:29-06:00
Alivia Gottlieb,111,New Year's Eve 2012,2012-12-31T011:43:50-06:00
Bridie Feest,98,New Year's Eve 2012,2012-12-31T00:34:47-06:00
Bridie Feest,103,New Year's Eve 2012,2012-12-31T01:39:14-06:00
Eriberto Upton,98,New Year's Eve 2012,2012-12-31T00:40:24-06:00
Eriberto Upton,100,New Year's Eve 2012,2012-12-31T01:26:33-06:00
Eriberto Upton,100,New Year's Eve 2012,2012-12-31T02:25:16-06:00
Eriberto Upton,101,New Year's Eve 2012,2012-12-31T03:56:36-06:00
Eriberto Upton,105,New Year's Eve 2012,2012-12-31T04:15:17-06:00
Eriberto Upton,103,New Year's Eve 2012,2012-12-31T05:55:45-06:00
Leslie Feest,101,New Year's Eve 2012,2012-12-31T00:21:37-06:00
Leslie Feest,101,New Year's Eve 2012,2012-12-31T01:30:29-06:00
Karen Gottlieb,102,New Year's Eve 2012,2012-12-31T00:28:34-06:00
Karen Gottlieb,99,New Year's Eve 2012,2012-12-31T01:55:38-06:00
Karen Gottlieb,104,New Year's Eve 2012,2012-12-31T02:10:41-06:00
Karen Gottlieb,103,New Year's Eve 2012,2012-12-31T03:25:53-06:00
Karen Gottlieb,102,New Year's Eve 2012,2012-12-31T04:31:18-06:00
Karen Gottlieb,107,New Year's Eve 2012,2012-12-31T05:31:37-06:00
Karen Gottlieb,106,New Year's Eve 2012,2012-12-31T06:43:22-06:00
Karen Gottlieb,105,New Year's Eve 2012,2012-12-31T07:13:16-06:00
Annie Gottlieb,99,New Year's Eve 2012,2012-12-31T00:55:40-06:00
Annie Gottlieb,103,New Year's Eve 2012,2012-12-31T01:43:38-06:00
Annie Gottlieb,104,New Year's Eve 2012,2012-12-31T02:15:49-06:00
Annie Gottlieb,105,New Year's Eve 2012,2012-12-31T03:34:30-06:00
Annie Gottlieb,102,New Year's Eve 2012,2012-12-31T04:52:11-06:00
Annie Gottlieb,107,New Year's Eve 2012,2012-12-31T05:13:34-06:00
Gage Feest,99,Labor Day 2012,2012-09-03T00:21:23-06:00
Gage Feest,100,Labor Day 2012,2012-09-03T01:42:13-06:00
Gage Feest,103,Labor Day 2012,2012-09-03T02:42:34-06:00
Gage Feest,102,Labor Day 2012,2012-09-03T03:38:44-06:00
Gage Feest,105,Labor Day 2012,2012-09-03T04:41:50-06:00
Alejandrin Gottlieb,99,Labor Day 2012,2012-09-03T00:38:24-06:00
Arnaldo Feest,102,Labor Day 2012,2012-09-03T00:22:19-06:00
Arnaldo Feest,102,Labor Day 2012,2012-09-03T01:17:55-06:00
Arnaldo Feest,101,Labor Day 2012,2012-09-03T02:35:30-06:00
Arnaldo Feest,102,Labor Day 2012,2012-09-03T03:42:13-06:00
Arnaldo Feest,102,Labor Day 2012,2012-09-03T04:50:48-06:00
Arnaldo Feest,107,Labor Day 2012,2012-09-03T05:38:42-06:00
Ellie Gottlieb,98,Labor Day 2012,2012-09-03T00:38:12-06:00
Ellie Gottlieb,101,Labor Day 2012,2012-09-03T01:25:50-06:00
Ellie Gottlieb,103,Labor Day 2012,2012-09-03T02:22:28-06:00
Ellie Gottlieb,104,Labor Day 2012,2012-09-03T03:41:53-06:00
Ellie Gottlieb,103,Labor Day 2012,2012-09-03T04:38:54-06:00
Ellie Gottlieb,107,Labor Day 2012,2012-09-03T05:20:28-06:00
Ellie Gottlieb,105,Labor Day 2012,2012-09-03T06:57:30-06:00
Ellie Gottlieb,108,Labor Day 2012,2012-09-03T07:13:28-06:00
Ellie Gottlieb,106,Labor Day 2012,2012-09-03T08:51:28-06:00
Ellie Gottlieb,108,Labor Day 2012,2012-09-03T09:55:44-06:00
Alivia Gottlieb,98,Labor Day 2012,2012-09-03T00:34:53-06:00
Alivia Gottlieb,102,Labor Day 2012,2012-09-03T01:39:17-06:00
Alivia Gottlieb,102,Labor Day 2012,2012-09-03T02:45:22-06:00
Alivia Gottlieb,103,Labor Day 2012,2012-09-03T03:17:49-06:00
Alivia Gottlieb,102,Labor Day 2012,2012-09-03T04:40:52-06:00
Alivia Gottlieb,103,Labor Day 2012,2012-09-03T05:11:22-06:00
Alivia Gottlieb,108,Labor Day 2012,2012-09-03T06:39:44-06:00
Alivia Gottlieb,108,Labor Day 2012,2012-09-03T07:33:30-06:00
Alivia Gottlieb,107,Labor Day 2012,2012-09-03T08:43:25-06:00
Alivia Gottlieb,108,Labor Day 2012,2012-09-03T09:39:42-06:00
Alivia Gottlieb,112,Labor Day 2012,2012-09-03T010:14:28-06:00
Alivia Gottlieb,109,Labor Day 2012,2012-09-03T011:51:30-06:00
Bridie Feest,101,Labor Day 2012,2012-09-03T00:33:55-06:00
Bridie Feest,103,Labor Day 2012,2012-09-03T01:22:44-06:00
Eriberto Upton,98,Labor Day 2012,2012-09-03T00:23:51-06:00
Leslie Feest,102,Labor Day 2012,2012-09-03T00:54:42-06:00
Leslie Feest,100,Labor Day 2012,2012-09-03T01:25:40-06:00
Karen Gottlieb,101,Labor Day 2012,2012-09-03T00:45:48-06:00
Karen Gottlieb,99,Labor Day 2012,2012-09-03T01:23:19-06:00
Karen Gottlieb,103,Labor Day 2012,2012-09-03T02:24:33-06:00
Karen Gottlieb,104,Labor Day 2012,2012-09-03T03:29:37-06:00
Karen Gottlieb,102,Labor Day 2012,2012-09-03T04:15:42-06:00
Karen Gottlieb,103,Labor Day 2012,2012-09-03T05:47:59-06:00
Annie Gottlieb,102,Labor Day 2012,2012-09-03T00:59:13-06:00
Annie Gottlieb,101,Labor Day 2012,2012-09-03T01:49:29-06:00
Gage Feest,102,Halloween 2012,2012-10-31T00:15:51-06:00
Gage Feest,102,Halloween 2012,2012-10-31T01:40:32-06:00
Alejandrin Gottlieb,99,Halloween 2012,2012-10-31T00:54:55-06:00
Alejandrin Gottlieb,100,Halloween 2012,2012-10-31T01:56:58-06:00
Alejandrin Gottlieb,102,Halloween 2012,2012-10-31T02:16:41-06:00
Alejandrin Gottlieb,105,Halloween 2012,2012-10-31T03:10:28-06:00
Alejandrin Gottlieb,102,Halloween 2012,2012-10-31T04:37:15-06:00
Alejandrin Gottlieb,104,Halloween 2012,2012-10-31T05:35:39-06:00
Arnaldo Feest,102,Halloween 2012,2012-10-31T00:10:32-06:00
Arnaldo Feest,102,Halloween 2012,2012-10-31T01:55:34-06:00
Arnaldo Feest,100,Halloween 2012,2012-10-31T02:22:21-06:00
Arnaldo Feest,105,Halloween 2012,2012-10-31T03:18:22-06:00
Arnaldo Feest,106,Halloween 2012,2012-10-31T04:56:42-06:00
Ellie Gottlieb,100,Halloween 2012,2012-10-31T00:42:32-06:00
Ellie Gottlieb,101,Halloween 2012,2012-10-31T01:24:56-06:00
Ellie Gottlieb,104,Halloween 2012,2012-10-31T02:18:26-06:00
Ellie Gottlieb,104,Halloween 2012,2012-10-31T03:13:28-06:00
Ellie Gottlieb,102,Halloween 2012,2012-10-31T04:54:31-06:00
Ellie Gottlieb,105,Halloween 2012,2012-10-31T05:22:55-06:00
Ellie Gottlieb,107,Halloween 2012,2012-10-31T06:39:52-06:00
Ellie Gottlieb,108,Halloween 2012,2012-10-31T07:43:34-06:00
Alivia Gottlieb,102,Halloween 2012,2012-10-31T00:27:53-06:00
Alivia Gottlieb,101,Halloween 2012,2012-10-31T01:55:23-06:00
Bridie Feest,101,Halloween 2012,2012-10-31T00:28:54-06:00
Eriberto Upton,102,Halloween 2012,2012-10-31T00:15:40-06:00
Eriberto Upton,100,Halloween 2012,2012-10-31T01:49:42-06:00
Eriberto Upton,101,Halloween 2012,2012-10-31T02:32:48-06:00
Eriberto Upton,101,Halloween 2012,2012-10-31T03:41:38-06:00
Eriberto Upton,106,Halloween 2012,2012-10-31T04:37:36-06:00
Leslie Feest,98,Halloween 2012,2012-10-31T00:49:37-06:00
Leslie Feest,100,Halloween 2012,2012-10-31T01:17:47-06:00
Leslie Feest,101,Halloween 2012,2012-10-31T02:39:23-06:00
Leslie Feest,105,Halloween 2012,2012-10-31T03:37:48-06:00
Leslie Feest,103,Halloween 2012,2012-10-31T04:51:16-06:00
Leslie Feest,106,Halloween 2012,2012-10-31T05:43:39-06:00
Leslie Feest,105,Halloween 2012,2012-10-31T06:18:43-06:00
Leslie Feest,106,Halloween 2012,2012-10-31T07:34:43-06:00
Leslie Feest,110,Halloween 2012,2012-10-31T08:28:37-06:00
Leslie Feest,107,Halloween 2012,2012-10-31T09:58:26-06:00
Leslie Feest,109,Halloween 2012,2012-10-31T010:35:22-06:00
Leslie Feest,111,Halloween 2012,2012-10-31T011:22:35-06:00
Karen Gottlieb,98,Halloween 2012,2012-10-31T00:47:50-06:00
Karen Gottlieb,101,Halloween 2012,2012-10-31T01:12:48-06:00
Karen Gottlieb,102,Halloween 2012,2012-10-31T02:14:51-06:00
Karen Gottlieb,101,Halloween 2012,2012-10-31T03:37:37-06:00
Karen Gottlieb,106,Halloween 2012,2012-10-31T04:18:36-06:00
Annie Gottlieb,99,Halloween 2012,2012-10-31T00:26:58-06:00
Gage Feest,99,Thankgiving 2013,2013-11-30T00:56:40-06:00
Gage Feest,101,Thankgiving 2013,2013-11-30T01:28:56-06:00
Gage Feest,101,Thankgiving 2013,2013-11-30T02:52:52-06:00
Gage Feest,105,Thankgiving 2013,2013-11-30T03:18:56-06:00
Gage Feest,104,Thankgiving 2013,2013-11-30T04:16:17-06:00
Gage Feest,107,Thankgiving 2013,2013-11-30T05:30:42-06:00
Gage Feest,107,Thankgiving 2013,2013-11-30T06:50:55-06:00
Gage Feest,107,Thankgiving 2013,2013-11-30T07:29:43-06:00
Gage Feest,109,Thankgiving 2013,2013-11-30T08:44:25-06:00
Gage Feest,109,Thankgiving 2013,2013-11-30T09:20:42-06:00
Gage Feest,112,Thankgiving 2013,2013-11-30T010:41:54-06:00
Gage Feest,111,Thankgiving 2013,2013-11-30T011:15:15-06:00
Gage Feest,114,Thankgiving 2013,2013-11-30T012:55:11-06:00
Gage Feest,115,Thankgiving 2013,2013-11-30T013:45:24-06:00
Gage Feest,114,Thankgiving 2013,2013-11-30T014:10:37-06:00
Alejandrin Gottlieb,102,Thankgiving 2013,2013-11-30T00:50:16-06:00
Alejandrin Gottlieb,99,Thankgiving 2013,2013-11-30T01:33:18-06:00
Alejandrin Gottlieb,102,Thankgiving 2013,2013-11-30T02:30:31-06:00
Alejandrin Gottlieb,104,Thankgiving 2013,2013-11-30T03:56:56-06:00
Alejandrin Gottlieb,105,Thankgiving 2013,2013-11-30T04:56:46-06:00
Arnaldo Feest,99,Thankgiving 2013,2013-11-30T00:43:45-06:00
Arnaldo Feest,102,Thankgiving 2013,2013-11-30T01:11:24-06:00
Arnaldo Feest,100,Thankgiving 2013,2013-11-30T02:43:56-06:00
Arnaldo Feest,102,Thankgiving 2013,2013-11-30T03:21:11-06:00
Arnaldo Feest,106,Thankgiving 2013,2013-11-30T04:12:44-06:00
Arnaldo Feest,105,Thankgiving 2013,2013-11-30T05:33:56-06:00
Arnaldo Feest,107,Thankgiving 2013,2013-11-30T06:12:29-06:00
Arnaldo Feest,106,Thankgiving 2013,2013-11-30T07:57:17-06:00
Arnaldo Feest,109,Thankgiving 2013,2013-11-30T08:39:55-06:00
Arnaldo Feest,107,Thankgiving 2013,2013-11-30T09:46:19-06:00
Arnaldo Feest,112,Thankgiving 2013,2013-11-30T010:45:30-06:00
Arnaldo Feest,113,Thankgiving 2013,2013-11-30T011:39:35-06:00
Ellie Gottlieb,99,Thankgiving 2013,2013-11-30T00:33:11-06:00
Ellie Gottlieb,99,Thankgiving 2013,2013-11-30T01:44:43-06:00
Ellie Gottlieb,104,Thankgiving 2013,2013-11-30T02:54:17-06:00
Ellie Gottlieb,101,Thankgiving 2013,2013-11-30T03:35:55-06:00
Ellie Gottlieb,105,Thankgiving 2013,2013-11-30T04:59:32-06:00
Ellie Gottlieb,105,Thankgiving 2013,2013-11-30T05:16:55-06:00
Ellie Gottlieb,104,Thankgiving 2013,2013-11-30T06:12:30-06:00
Ellie Gottlieb,107,Thankgiving 2013,2013-11-30T07:42:52-06:00
Ellie Gottlieb,110,Thankgiving 2013,2013-11-30T08:45:54-06:00
Ellie Gottlieb,110,Thankgiving 2013,2013-11-30T09:13:11-06:00
Ellie Gottlieb,111,Thankgiving 2013,2013-11-30T010:48:17-06:00
Ellie Gottlieb,113,Thankgiving 2013,2013-11-30T011:52:46-06:00
Alivia Gottlieb,102,Thankgiving 2013,2013-11-30T00:42:48-06:00
Alivia Gottlieb,102,Thankgiving 2013,2013-11-30T01:52:51-06:00
Alivia Gottlieb,103,Thankgiving 2013,2013-11-30T02:29:16-06:00
Alivia Gottlieb,104,Thankgiving 2013,2013-11-30T03:11:37-06:00
Alivia Gottlieb,103,Thankgiving 2013,2013-11-30T04:34:21-06:00
Alivia Gottlieb,107,Thankgiving 2013,2013-11-30T05:18:12-06:00
Alivia Gottlieb,104,Thankgiving 2013,2013-11-30T06:54:37-06:00
Alivia Gottlieb,108,Thankgiving 2013,2013-11-30T07:51:31-06:00
Bridie Feest,99,Thankgiving 2013,2013-11-30T00:53:31-06:00
Bridie Feest,100,Thankgiving 2013,2013-11-30T01:45:24-06:00
Bridie Feest,100,Thankgiving 2013,2013-11-30T02:51:31-06:00
Bridie Feest,102,Thankgiving 2013,2013-11-30T03:10:43-06:00
Bridie Feest,102,Thankgiving 2013,2013-11-30T04:25:53-06:00
Bridie Feest,105,Thankgiving 2013,2013-11-30T05:50:51-06:00
Eriberto Upton,99,Thankgiving 2013,2013-11-30T00:58:34-06:00
Eriberto Upton,102,Thankgiving 2013,2013-11-30T01:29:48-06:00
Eriberto Upton,101,Thankgiving 2013,2013-11-30T02:17:10-06:00
Eriberto Upton,103,Thankgiving 2013,2013-11-30T03:34:54-06:00
Eriberto Upton,103,Thankgiving 2013,2013-11-30T04:49:36-06:00
Eriberto Upton,106,Thankgiving 2013,2013-11-30T05:33:32-06:00
Leslie Feest,98,Thankgiving 2013,2013-11-30T00:23:38-06:00
Leslie Feest,101,Thankgiving 2013,2013-11-30T01:58:22-06:00
Leslie Feest,101,Thankgiving 2013,2013-11-30T02:13:13-06:00
Leslie Feest,104,Thankgiving 2013,2013-11-30T03:35:21-06:00
Leslie Feest,102,Thankgiving 2013,2013-11-30T04:15:21-06:00
Leslie Feest,107,Thankgiving 2013,2013-11-30T05:20:26-06:00
Leslie Feest,106,Thankgiving 2013,2013-11-30T06:49:36-06:00
Leslie Feest,107,Thankgiving 2013,2013-11-30T07:59:24-06:00
Leslie Feest,110,Thankgiving 2013,2013-11-30T08:45:28-06:00
Leslie Feest,108,Thankgiving 2013,2013-11-30T09:59:15-06:00
Leslie Feest,112,Thankgiving 2013,2013-11-30T010:17:56-06:00
Leslie Feest,112,Thankgiving 2013,2013-11-30T011:12:43-06:00
Leslie Feest,110,Thankgiving 2013,2013-11-30T012:54:25-06:00
Leslie Feest,112,Thankgiving 2013,2013-11-30T013:41:52-06:00
Leslie Feest,113,Thankgiving 2013,2013-11-30T014:54:22-06:00
Karen Gottlieb,102,Thankgiving 2013,2013-11-30T00:28:44-06:00
Karen Gottlieb,102,Thankgiving 2013,2013-11-30T01:13:56-06:00
Karen Gottlieb,104,Thankgiving 2013,2013-11-30T02:44:21-06:00
Karen Gottlieb,103,Thankgiving 2013,2013-11-30T03:54:21-06:00
Karen Gottlieb,106,Thankgiving 2013,2013-11-30T04:24:28-06:00
Karen Gottlieb,105,Thankgiving 2013,2013-11-30T05:40:21-06:00
Karen Gottlieb,104,Thankgiving 2013,2013-11-30T06:44:34-06:00
Karen Gottlieb,108,Thankgiving 2013,2013-11-30T07:21:20-06:00
Karen Gottlieb,108,Thankgiving 2013,2013-11-30T08:30:50-06:00
Karen Gottlieb,107,Thankgiving 2013,2013-11-30T09:33:54-06:00
Annie Gottlieb,99,Thankgiving 2013,2013-11-30T00:27:53-06:00
Annie Gottlieb,101,Thankgiving 2013,2013-11-30T01:32:37-06:00
Gage Feest,98,Fourth of July 2013,2013-07-04T00:30:39-06:00
Alejandrin Gottlieb,98,Fourth of July 2013,2013-07-04T00:37:54-06:00
Alejandrin Gottlieb,100,Fourth of July 2013,2013-07-04T01:29:21-06:00
Alejandrin Gottlieb,104,Fourth of July 2013,2013-07-04T02:35:11-06:00
Alejandrin Gottlieb,101,Fourth of July 2013,2013-07-04T03:44:28-06:00
Alejandrin Gottlieb,103,Fourth of July 2013,2013-07-04T04:31:32-06:00
Arnaldo Feest,100,Fourth of July 2013,2013-07-04T00:59:51-06:00
Arnaldo Feest,99,Fourth of July 2013,2013-07-04T01:10:49-06:00
Arnaldo Feest,102,Fourth of July 2013,2013-07-04T02:34:28-06:00
Arnaldo Feest,101,Fourth of July 2013,2013-07-04T03:43:44-06:00
Arnaldo Feest,103,Fourth of July 2013,2013-07-04T04:53:40-06:00
Arnaldo Feest,104,Fourth of July 2013,2013-07-04T05:10:43-06:00
Ellie Gottlieb,101,Fourth of July 2013,2013-07-04T00:50:21-06:00
Ellie Gottlieb,103,Fourth of July 2013,2013-07-04T01:37:37-06:00
Ellie Gottlieb,103,Fourth of July 2013,2013-07-04T02:48:24-06:00
Ellie Gottlieb,103,Fourth of July 2013,2013-07-04T03:15:32-06:00
